@test|NC_008463|6537648
@Strain	Refseq_Accession	Replicon	Locus_Tag	Feature_Type	Start	Stop	Strand	Gene_Name
test	NC_008463	Chromosome	PA3366.1	gene	1768473	1768572	+	
test	NC_008463	Chromosome	PA14_20560	gene	1768608	1769648	+	amiE
test	NC_008463	Chromosome	PA14_20570	gene	1769732	1770847	+	amiB
test	NC_008463	Chromosome	PA14_20580	gene	1770873	1772030	+	amiC
test	NC_008463	Chromosome	PA14_20590	gene	1772027	1772617	+	amiR
test	NC_008463	Chromosome	PA14_20600	gene	1773139	1773813	+	
test	NC_008463	Chromosome	PA14_20610	gene	1773860	1774207	-	lecB
test	NC_008463	Chromosome	PA14_20620	gene	1774674	1775732	+	
test	NC_008463	Chromosome	PA14_20630	gene	1775755	1776765	+	
test	NC_008463	Chromosome	PA14_20640	gene	1776770	1777648	-	
test	NC_008463	Chromosome	PA14_20650	gene	1777705	1779051	-	dsdA
test	NC_008463	Chromosome	PA14_20670	gene	1779377	1780618	+	
test	NC_008463	Chromosome	PA14_20680	gene	1780802	1782106	+	
test	NC_008463	Chromosome	PA14_20690	gene	1782148	1782759	+	
test	NC_008463	Chromosome	PA14_20700	gene	1782763	1783554	-	
test	NC_008463	Chromosome	PA14_20720	gene	1783583	1784053	-	flgN
test	NC_008463	Chromosome	PA14_20730	gene	1784108	1784431	-	flgM
test	NC_008463	Chromosome	PA14_20740	gene	1784576	1785274	-	flgA
test	NC_008463	Chromosome	PA14_20750	gene	1785406	1786338	+	
test	NC_008463	Chromosome	PA14_20760	gene	1786415	1787239	+	cheR
test	NC_008463	Chromosome	PA14_20770	gene	1787554	1787859	+	
test	NC_008463	Chromosome	PA14_20780	gene	1787861	1789576	+	
test	NC_008463	Chromosome	PA14_20800	gene	1789642	1789992	+	
test	NC_008463	Chromosome	PA14_20810	gene	1790076	1792214	+	recQ
test	NC_008463	Chromosome	PA14_20820	gene	1792303	1793472	+	
test	NC_008463	Chromosome	PA14_20840	gene	1793623	1794639	+	
test	NC_008463	Chromosome	PA14_20850	gene	1794757	1795191	+	slyA
test	NC_008463	Chromosome	PA14_20860	gene	1795468	1797513	+	
test	NC_008463	Chromosome	PA14_20870	gene	1797521	1799707	-	
test	NC_008463	Chromosome	PA14_20880	gene	1799776	1800066	+	
test	NC_008463	Chromosome	PA14_20890	gene	1800156	1801154	+	rfaD
test	NC_008463	Chromosome	PA14_20900	gene	1801165	1802331	-	
test	NC_008463	Chromosome	PA14_20920	gene	1802423	1803175	-	
test	NC_008463	Chromosome	PA14_20940	gene	1803293	1803532	-	
test	NC_008463	Chromosome	PA14_20950	gene	1803546	1804538	-	fabH2
test	NC_008463	Chromosome	PA14_20960	gene	1804542	1804967	-	
test	NC_008463	Chromosome	PA14_20970	gene	1804964	1806220	-	cyp23
test	NC_008463	Chromosome	PA14_20980	gene	1806213	1807127	-	
test	NC_008463	Chromosome	PA14_21000	gene	1807129	1808457	-	
test	NC_008463	Chromosome	PA14_21010	gene	1808454	1809620	-	
test	NC_008463	Chromosome	PA14_21020	gene	1809617	1816675	-	
test	NC_008463	Chromosome	PA14_21030	gene	1817157	1817762	+	
test	NC_008463	Chromosome	PA14_21040	gene	1818107	1818994	-	
test	NC_008463	Chromosome	PA14_21050	gene	1819004	1820782	-	
test	NC_008463	Chromosome	PA14_21060	gene	1820779	1821654	-	
test	NC_008463	Chromosome	PA14_21070	gene	1822080	1822778	+	
test	NC_008463	Chromosome	PA14_21080	gene	1822786	1823700	-	toxR
test	NC_008463	Chromosome	PA14_21090	gene	1823789	1824244	+	
test	NC_008463	Chromosome	PA14_21110	gene	1824476	1826554	+	plcN
test	NC_008463	Chromosome	PA14_21120	gene	1826612	1827112	-	
test	NC_008463	Chromosome	PA14_21130	gene	1827178	1827906	-	
test	NC_008463	Chromosome	PA14_21140	gene	1828013	1828783	-	
test	NC_008463	Chromosome	PA14_21150	gene	1828780	1829613	-	
test	NC_008463	Chromosome	PA14_21160	gene	1829607	1830410	-	
test	NC_008463	Chromosome	PA14_21180	gene	1831413	1832303	+	
test	NC_008463	Chromosome	PA14_21175	gene	1830407	1831414	-	
test	NC_008463	Chromosome	PA14_21190	gene	1832307	1834664	-	
test	NC_008463	Chromosome	PA14_21210	gene	1834819	1836474	+	
test	NC_008463	Chromosome	PA14_21220	gene	1836543	1836998	-	
test	NC_008463	Chromosome	PA14_21230	gene	1837281	1840133	-	hepA
test	NC_008463	Chromosome	PA14_21240	gene	1840369	1840677	+	
test	NC_008463	Chromosome	PA14_21250	gene	1840731	1841333	+	alkB
test	NC_008463	Chromosome	PA3305.1	gene	1841701	1841913	+	
test	NC_008463	Chromosome	PA14_21260	gene	1841740	1841853	+	
test	NC_008463	Chromosome	PA14_21280	gene	1842061	1844055	+	
test	NC_008463	Chromosome	PA3304.1	gene	1844065	1844199	+	
test	NC_008463	Chromosome	PA14_21290	gene	1844273	1845130	+	
test	NC_008463	Chromosome	PA14_21300	gene	1845111	1846286	-	
test	NC_008463	Chromosome	PA14_21310	gene	1846437	1846907	-	phaJ1
test	NC_008463	Chromosome	PA14_21320	gene	1846904	1847854	-	
test	NC_008463	Chromosome	PA14_21340	gene	1848101	1849789	+	fadD2
test	NC_008463	Chromosome	PA14_21370	gene	1850024	1851712	+	fadD1
test	NC_008463	Chromosome	PA14_21380	gene	1851742	1852044	+	
test	NC_008463	Chromosome	PA14_21400	gene	1852220	1856200	+	hrpA
test	NC_008463	Chromosome	PA14_21410	gene	1856273	1857703	-	phoA
test	NC_008463	Chromosome	PA14_21440	gene	1857908	1858345	+	
test	NC_008463	Chromosome	PA14_21450	gene	1858574	1860640	+	
test	NC_008463	Chromosome	PA14_21460	gene	1860650	1861465	+	
test	NC_008463	Chromosome	PA14_21470	gene	1861405	1861983	+	
test	NC_008463	Chromosome	PA14_21480	gene	1862506	1863060	+	
test	NC_008463	Chromosome	PA14_21490	gene	1863075	1865723	+	
test	NC_008463	Chromosome	PA14_21510	gene	1865762	1866175	-	
test	NC_008463	Chromosome	PA14_21520	gene	1866255	1866758	+	
test	NC_008463	Chromosome	PA14_21530	gene	1866762	1867277	-	
test	NC_008463	Chromosome	PA14_21540	gene	1867837	1868889	+	fabH-2
test	NC_008463	Chromosome	PA14_21550	gene	1868892	1869503	+	
test	NC_008463	Chromosome	PA14_21560	gene	1869497	1869736	+	
test	NC_008463	Chromosome	PA14_21570	gene	1870142	1870456	+	
test	NC_008463	Chromosome	PA14_21580	gene	1870475	1871329	+	
test	NC_008463	Chromosome	PA14_21590	gene	1871326	1872060	+	
test	NC_008463	Chromosome	PA14_21600	gene	1872063	1872653	+	
test	NC_008463	Chromosome	PA14_21610	gene	1872900	1874216	+	oprO
test	NC_008463	Chromosome	PA14_21620	gene	1874675	1875997	+	oprP
test	NC_008463	Chromosome	PA14_21630	gene	1876166	1876465	+	
test	NC_008463	Chromosome	PA14_21640	gene	1876590	1877402	+	
test	NC_008463	Chromosome	PA14_21650	gene	1877635	1878057	+	
test	NC_008463	Chromosome	PA14_21660	gene	1878054	1878383	+	
test	NC_008463	Chromosome	PA14_21680	gene	1878700	1879299	+	
test	NC_008463	Chromosome	PA14_21670	gene	1878462	1878749	-	
test	NC_008463	Chromosome	PA14_21690	gene	1879368	1883714	+	lhr1
test	NC_008463	Chromosome	PA14_21700	gene	1883722	1887201	-	
test	NC_008463	Chromosome	PA14_21710	gene	1887467	1888054	+	
test	NC_008463	Chromosome	PA14_21720	gene	1888121	1888975	+	
test	NC_008463	Chromosome	PA14_21730	gene	1889072	1891237	+	fecA
test	NC_008463	Chromosome	PA14_21750	gene	1891412	1893286	+	
test	NC_008463	Chromosome	PA14_21760	gene	1893347	1893556	-	capB
test	NC_008463	Chromosome	PA14_21770	gene	1893771	1894085	-	sugE
test	NC_008463	Chromosome	PA14_21780	gene	1894225	1895160	-	
test	NC_008463	Chromosome	PA14_21790	gene	1895247	1896167	-	rdgC
test	NC_008463	Chromosome	PA14_21800	gene	1896332	1896404	+	
test	NC_008463	Chromosome	PA14_21810	gene	1896424	1896497	+	
test	NC_008463	Chromosome	PA14_21820	gene	1896757	1897518	+	
test	NC_008463	Chromosome	PA14_21830	gene	1897888	1898319	+	
test	NC_008463	Chromosome	PA14_21840	gene	1898307	1899053	-	
test	NC_008463	Chromosome	PA14_21850	gene	1899157	1899468	+	
test	NC_008463	Chromosome	PA14_21860	gene	1899826	1900305	+	
test	NC_008463	Chromosome	PA14_21870	gene	1900319	1902124	-	
test	NC_008463	Chromosome	PA14_21880	gene	1902163	1904259	-	tsp
test	NC_008463	Chromosome	PA14_21890	gene	1904389	1905351	+	qor
test	NC_008463	Chromosome	PA14_21900	gene	1905418	1905996	-	
test	NC_008463	Chromosome	PA14_21910	gene	1906068	1907063	-	
test	NC_008463	Chromosome	PA14_21920	gene	1907066	1907863	-	
test	NC_008463	Chromosome	PA14_21930	gene	1907850	1908689	-	
test	NC_008463	Chromosome	PA14_21940	gene	1908686	1909495	-	
test	NC_008463	Chromosome	PA14_21960	gene	1909550	1910608	-	
test	NC_008463	Chromosome	PA14_21970	gene	1910972	1911688	+	
test	NC_008463	Chromosome	PA14_21980	gene	1911754	1912305	+	
test	NC_008463	Chromosome	PA14_21990	gene	1912348	1913637	-	
test	NC_008463	Chromosome	PA14_22000	gene	1913806	1914441	-	rluA
test	NC_008463	Chromosome	PA14_22010	gene	1914545	1914799	-	minE
test	NC_008463	Chromosome	PA14_22020	gene	1914796	1915611	-	minD
test	NC_008463	Chromosome	PA14_22040	gene	1915673	1916464	-	minC
test	NC_008463	Chromosome	PA14_22050	gene	1916624	1917562	+	htrB
test	NC_008463	Chromosome	PA14_22060	gene	1917630	1918799	+	
test	NC_008463	Chromosome	PA14_22075	gene	1918863	1919495	-	
test	NC_008463	Chromosome	PA14_22080	gene	1922000	1922695	-	
test	NC_008463	Chromosome	PA14_22090	gene	1923032	1924132	-	
test	NC_008463	Chromosome	PA14_22100	gene	1926578	1927303	-	
test	NC_008463	Chromosome	PA14_22110	gene	1927460	1928419	-	
test	NC_008463	Chromosome	PA14_22120	gene	1929042	1931366	-	
test	NC_008463	Chromosome	PA14_22130	gene	1931382	1932050	-	
test	NC_008463	Chromosome	PA14_22140	gene	1933020	1933820	-	
test	NC_008463	Chromosome	PA14_22160	gene	1934355	1934861	-	
test	NC_008463	Chromosome	PA14_22180	gene	1934977	1935117	-	
test	NC_008463	Chromosome	PA14_22190	gene	1935114	1935500	-	
test	NC_008463	Chromosome	PA14_22210	gene	1935570	1935905	-	
test	NC_008463	Chromosome	PA14_22220	gene	1935907	1936104	-	
test	NC_008463	Chromosome	PA14_22230	gene	1936671	1936868	-	
test	NC_008463	Chromosome	PA14_22240	gene	1937290	1937691	-	
test	NC_008463	Chromosome	PA14_22250	gene	1937791	1938417	-	
test	NC_008463	Chromosome	PA14_22260	gene	1938450	1938800	-	
test	NC_008463	Chromosome	PA14_22270	gene	1939714	1941291	-	
test	NC_008463	Chromosome	PA14_22280	gene	1941322	1941585	-	
test	NC_008463	Chromosome	PA14_22290	gene	1941725	1942528	-	vacJ
test	NC_008463	Chromosome	PA14_22310	gene	1942532	1943893	-	
test	NC_008463	Chromosome	PA14_22320	gene	1944036	1944257	-	
test	NC_008463	Chromosome	PA14_22330	gene	1944551	1945408	+	
test	NC_008463	Chromosome	PA14_22340	gene	1945626	1945937	+	yjcH
test	NC_008463	Chromosome	PA14_22350	gene	1945934	1947589	+	actP
test	NC_008463	Chromosome	PA14_22370	gene	1947679	1949478	+	
test	NC_008463	Chromosome	PA14_22380	gene	1949475	1950101	+	
test	NC_008463	Chromosome	PA14_22400	gene	1950210	1950368	+	
test	NC_008463	Chromosome	PA14_22410	gene	1950645	1951769	+	
test	NC_008463	Chromosome	PA14_22420	gene	1951802	1952068	-	
test	NC_008463	Chromosome	PA14_22440	gene	1952350	1954182	-	bapA
test	NC_008463	Chromosome	PA14_22450	gene	1954245	1954808	-	ppiA
test	NC_008463	Chromosome	PA14_22460	gene	1954790	1955617	-	
test	NC_008463	Chromosome	PA14_22470	gene	1955624	1956553	-	
test	NC_008463	Chromosome	PA14_22480	gene	1956753	1957070	+	
test	NC_008463	Chromosome	PA14_22490	gene	1957217	1957858	+	acpD
test	NC_008463	Chromosome	PA14_22500	gene	1958113	1958847	-	
test	NC_008463	Chromosome	PA14_22510	gene	1958941	1959333	-	
test	NC_008463	Chromosome	PA14_22520	gene	1959439	1960494	-	
test	NC_008463	Chromosome	PA14_22530	gene	1960424	1961041	-	
test	NC_008463	Chromosome	PA14_22540	gene	1961117	1961671	-	wrbA
test	NC_008463	Chromosome	PA14_22550	gene	1961914	1962726	+	
test	NC_008463	Chromosome	PA14_22560	gene	1962803	1963696	-	
test	NC_008463	Chromosome	PA14_22570	gene	1963706	1964041	-	csaA
test	NC_008463	Chromosome	PA14_22580	gene	1964106	1964870	-	
test	NC_008463	Chromosome	PA14_22590	gene	1965017	1965829	+	
test	NC_008463	Chromosome	PA14_22600	gene	1965826	1966881	+	grtA
test	NC_008463	Chromosome	PA14_22620	gene	1966871	1968262	-	cyaB
test	NC_008463	Chromosome	PA14_22630	gene	1968479	1968796	-	
test	NC_008463	Chromosome	PA14_22640	gene	1968939	1969952	+	
test	NC_008463	Chromosome	PA14_22650	gene	1969975	1970619	-	
test	NC_008463	Chromosome	PA14_22660	gene	1970616	1971554	-	
test	NC_008463	Chromosome	PA14_22670	gene	1971556	1972350	-	yrbF
test	NC_008463	Chromosome	PA14_22680	gene	1972347	1973492	-	yrbE
test	NC_008463	Chromosome	PA14_22690	gene	1973559	1975013	-	trkH
test	NC_008463	Chromosome	PA14_22700	gene	1975171	1975542	+	ykgJ
test	NC_008463	Chromosome	PA14_22710	gene	1975607	1976167	+	ydjA
test	NC_008463	Chromosome	PA14_22720	gene	1976148	1976624	-	
test	NC_008463	Chromosome	PA14_22730	gene	1976668	1978005	-	
test	NC_008463	Chromosome	PA14_22740	gene	1978120	1978560	-	
test	NC_008463	Chromosome	PA14_22760	gene	1978689	1979366	-	cpxR
test	NC_008463	Chromosome	PA14_22770	gene	1979377	1979745	-	
test	NC_008463	Chromosome	PA14_22780	gene	1979921	1980220	-	yciI
test	NC_008463	Chromosome	PA14_22800	gene	1980222	1980809	-	yciB
test	NC_008463	Chromosome	PA14_22820	gene	1981024	1981911	+	yciV
test	NC_008463	Chromosome	PA14_22830	gene	1981908	1982537	+	yciO
test	NC_008463	Chromosome	PA14_22840	gene	1982710	1983462	+	ypuG
test	NC_008463	Chromosome	PA14_22860	gene	1983607	1984599	+	
test	NC_008463	Chromosome	PA14_22870	gene	1984681	1985211	+	
test	NC_008463	Chromosome	PA14_22880	gene	1985296	1985508	+	
test	NC_008463	Chromosome	PA14_22890	gene	1985515	1986519	-	gapA
test	NC_008463	Chromosome	PA14_22910	gene	1986649	1988475	+	edd
test	NC_008463	Chromosome	PA14_22930	gene	1988578	1989573	+	glk
test	NC_008463	Chromosome	PA14_22940	gene	1989608	1990336	+	gltR
test	NC_008463	Chromosome	PA14_22960	gene	1990360	1991781	+	
test	NC_008463	Chromosome	PA14_22980	gene	1992306	1993568	+	gltB
test	NC_008463	Chromosome	PA14_22990	gene	1993669	1994601	+	gltF
test	NC_008463	Chromosome	PA14_23000	gene	1994594	1995439	+	gltG
test	NC_008463	Chromosome	PA14_23010	gene	1995472	1996632	+	gltK
test	NC_008463	Chromosome	PA14_23030	gene	1996676	1998040	+	oprB
test	NC_008463	Chromosome	PA14_23050	gene	1998255	1999106	+	
test	NC_008463	Chromosome	PA14_23060	gene	1999115	1999972	-	hexR
test	NC_008463	Chromosome	PA14_23070	gene	2000159	2001628	+	zwf
test	NC_008463	Chromosome	PA14_23080	gene	2001615	2002331	+	pgl
test	NC_008463	Chromosome	PA14_23090	gene	2002349	2003011	+	edaA
test	NC_008463	Chromosome	PA14_23100	gene	2003101	2003538	-	mutT
test	NC_008463	Chromosome	PA14_23110	gene	2003686	2004846	+	yciL
test	NC_008463	Chromosome	PA14_23120	gene	2004939	2005316	+	
test	NC_008463	Chromosome	PA14_23130	gene	2005423	2006346	-	
test	NC_008463	Chromosome	PA14_23160	gene	2006575	2007789	-	gltS
test	NC_008463	Chromosome	PA14_23170	gene	2007828	2008763	-	hutG
test	NC_008463	Chromosome	PA14_23190	gene	2008779	2009507	-	
test	NC_008463	Chromosome	PA14_23200	gene	2009666	2010406	-	yciK
test	NC_008463	Chromosome	PA14_23210	gene	2010471	2011151	-	
test	NC_008463	Chromosome	PA14_23220	gene	2011148	2011846	-	ubiG
test	NC_008463	Chromosome	PA14_23240	gene	2011997	2013331	-	
test	NC_008463	Chromosome	PA14_23250	gene	2013441	2014517	+	mtnA
test	NC_008463	Chromosome	PA14_23260	gene	2014754	2017519	+	gyrA
test	NC_008463	Chromosome	PA14_23270	gene	2017607	2018692	+	serC
test	NC_008463	Chromosome	PA14_23280	gene	2018692	2019789	+	pheA
test	NC_008463	Chromosome	PA14_23290	gene	2019858	2020967	+	hisC2
test	NC_008463	Chromosome	PA14_23310	gene	2020960	2023200	+	
test	NC_008463	Chromosome	PA14_23320	gene	2023200	2023889	+	cmk
test	NC_008463	Chromosome	PA14_23330	gene	2024157	2025836	+	rpsA
test	NC_008463	Chromosome	PA14_23340	gene	2025973	2026257	+	ihfB
test	NC_008463	Chromosome	PA14_23350	gene	2026291	2026590	+	orfA
test	NC_008463	Chromosome	PA14_23360	gene	2026846	2027928	+	wzz
test	NC_008463	Chromosome	PA14_23370	gene	2028084	2029220	+	orfK
test	NC_008463	Chromosome	PA14_23380	gene	2029301	2030569	+	orfH
test	NC_008463	Chromosome	PA14_23390	gene	2030647	2031909	+	orfE
test	NC_008463	Chromosome	PA14_23400	gene	2031887	2033236	+	
test	NC_008463	Chromosome	PA14_23410	gene	2033233	2034075	+	orfJ
test	NC_008463	Chromosome	PA14_23420	gene	2034189	2036357	+	
test	NC_008463	Chromosome	PA14_23430	gene	2036366	2038018	+	
test	NC_008463	Chromosome	PA14_23440	gene	2038087	2039199	+	orfL
test	NC_008463	Chromosome	PA14_23450	gene	2039196	2040149	+	orfM
test	NC_008463	Chromosome	PA14_23460	gene	2040149	2041165	+	orfN
test	NC_008463	Chromosome	PA14_23470	gene	2041610	2043607	+	wbpM
test	NC_008463	Chromosome	PA14_23480	gene	2043798	2044127	+	
test	NC_008463	Chromosome	PA14_23490	gene	2044203	2044275	-	
test	NC_008463	Chromosome	PA14_23500	gene	2044344	2045540	-	tyrB
test	NC_008463	Chromosome	PA14_23510	gene	2045728	2047740	+	uvrB
test	NC_008463	Chromosome	PA14_23520	gene	2047744	2049243	-	
test	NC_008463	Chromosome	PA14_23530	gene	2049293	2050360	-	mdr
test	NC_008463	Chromosome	PA14_23540	gene	2050430	2051350	+	act
test	NC_008463	Chromosome	PA14_23560	gene	2051388	2052872	+	gltx
test	NC_008463	Chromosome	PA3133.2	gene	2053074	2053149	+	
test	NC_008463	Chromosome	PA3133.1	gene	2053198	2053273	+	
test	NC_008463	Chromosome	PA14_23570	gene	2053367	2053439	+	
test	NC_008463	Chromosome	PA14_23580	gene	2053489	2053561	+	
test	NC_008463	Chromosome	PA14_23590	gene	2053723	2054265	+	
test	NC_008463	Chromosome	PA14_23610	gene	2054277	2055134	+	
test	NC_008463	Chromosome	PA14_23620	gene	2055247	2055894	+	kdgA
test	NC_008463	Chromosome	PA14_23630	gene	2055894	2056331	+	
test	NC_008463	Chromosome	PA14_23640	gene	2056424	2057383	+	
test	NC_008463	Chromosome	PA14_23650	gene	2057398	2058144	-	ygfF
test	NC_008463	Chromosome	PA14_23670	gene	2058161	2058964	-	
test	NC_008463	Chromosome	PA14_23680	gene	2059122	2059571	+	ibpA
test	NC_008463	Chromosome	PA14_23690	gene	2059615	2060943	-	
test	NC_008463	Chromosome	PA14_23700	gene	2061055	2061966	+	
test	NC_008463	Chromosome	PA14_23720	gene	2062046	2062423	+	
test	NC_008463	Chromosome	PA14_23730	gene	2062516	2063409	-	
test	NC_008463	Chromosome	PA14_23750	gene	2063572	2064996	+	leuC
test	NC_008463	Chromosome	PA14_23760	gene	2065008	2065646	+	leuD
test	NC_008463	Chromosome	PA14_23770	gene	2065916	2066479	+	yafE
test	NC_008463	Chromosome	PA14_23790	gene	2066538	2067620	+	leuB
test	NC_008463	Chromosome	PA14_23800	gene	2067690	2068802	+	asd
test	NC_008463	Chromosome	PA14_23810	gene	2068904	2069914	+	
test	NC_008463	Chromosome	PA14_23830	gene	2070083	2072857	+	fimV
test	NC_008463	Chromosome	PA14_23840	gene	2072879	2073736	+	truA
test	NC_008463	Chromosome	PA14_23850	gene	2073825	2074460	+	trpF
test	NC_008463	Chromosome	PA14_23860	gene	2074729	2075601	+	accD
test	NC_008463	Chromosome	PA14_23880	gene	2075598	2076887	+	folC
test	NC_008463	Chromosome	PA14_23890	gene	2076891	2077538	+	
test	NC_008463	Chromosome	PA14_23900	gene	2077612	2078154	+	cvpA
test	NC_008463	Chromosome	PA14_23920	gene	2078376	2079881	+	purF
test	NC_008463	Chromosome	PA14_23930	gene	2079898	2081109	+	metZ
test	NC_008463	Chromosome	PA14_23950	gene	2081106	2081873	+	
test	NC_008463	Chromosome	PA14_23970	gene	2081960	2083936	-	xcpQ
test	NC_008463	Chromosome	PA14_23980	gene	2083941	2084648	-	xcpP
test	NC_008463	Chromosome	PA14_23990	gene	2084868	2086376	+	xcpR
test	NC_008463	Chromosome	PA14_24010	gene	2086376	2087593	+	xcpS
test	NC_008463	Chromosome	PA14_24020	gene	2087598	2088044	+	xcpT
test	NC_008463	Chromosome	PA14_24040	gene	2088051	2088569	+	xcpU
test	NC_008463	Chromosome	PA14_24050	gene	2088566	2088955	+	xcpV
test	NC_008463	Chromosome	PA14_24060	gene	2088952	2089665	+	xcpW
test	NC_008463	Chromosome	PA14_24070	gene	2089662	2090663	+	xcpX
test	NC_008463	Chromosome	PA14_24080	gene	2090660	2091808	+	xcpY
test	NC_008463	Chromosome	PA14_24100	gene	2091810	2092334	+	xcpZ
test	NC_008463	Chromosome	PA14_24110	gene	2092473	2092545	+	
test	NC_008463	Chromosome	PA14_24120	gene	2092565	2092638	+	
test	NC_008463	Chromosome	PA14_24130	gene	2092756	2092829	+	
test	NC_008463	Chromosome	PA14_24140	gene	2093120	2094157	-	
test	NC_008463	Chromosome	PA14_24150	gene	2094154	2095272	-	
test	NC_008463	Chromosome	PA14_24170	gene	2095487	2097526	+	fadH1
test	NC_008463	Chromosome	PA14_24180	gene	2097863	2099302	+	
test	NC_008463	Chromosome	PA14_24190	gene	2099307	2100239	+	
test	NC_008463	Chromosome	PA14_24210	gene	2100240	2101205	-	
test	NC_008463	Chromosome	PA14_24220	gene	2101330	2102217	+	ppnK
test	NC_008463	Chromosome	PA14_24230	gene	2102217	2103197	+	
test	NC_008463	Chromosome	PA14_24240	gene	2103194	2104054	+	
test	NC_008463	Chromosome	PA14_24245	gene	2104138	2104401	+	
test	NC_008463	Chromosome	PA14_24260	gene	2104434	2105234	+	
test	NC_008463	Chromosome	PA14_24270	gene	2105253	2107910	+	pepN
test	NC_008463	Chromosome	PA14_24290	gene	2108357	2110321	+	gbt
test	NC_008463	Chromosome	PA14_24300	gene	2110380	2111747	+	
test	NC_008463	Chromosome	PA14_24310	gene	2111927	2113024	+	
test	NC_008463	Chromosome	PA14_24330	gene	2113036	2115417	+	
test	NC_008463	Chromosome	PA14_24340	gene	2115489	2116784	-	
test	NC_008463	Chromosome	PA14_24350	gene	2116781	2117452	-	
test	NC_008463	Chromosome	PA14_24360	gene	2117776	2120700	+	
test	NC_008463	Chromosome	PA14_24370	gene	2120707	2121786	-	
test	NC_008463	Chromosome	PA14_24380	gene	2121840	2123471	-	
test	NC_008463	Chromosome	PA14_24390	gene	2123468	2125228	-	
test	NC_008463	Chromosome	PA14_24400	gene	2125225	2126247	-	
test	NC_008463	Chromosome	PA14_24410	gene	2126240	2126734	-	
test	NC_008463	Chromosome	PA14_24420	gene	2126731	2127669	-	
test	NC_008463	Chromosome	PA14_24430	gene	2127680	2128660	-	moxR
test	NC_008463	Chromosome	PA14_24440	gene	2129153	2129770	+	
test	NC_008463	Chromosome	PA14_24445	gene	2130044	2134906	+	gdhB
test	NC_008463	Chromosome	PA14_24480	gene	2135468	2138314	+	pelA
test	NC_008463	Chromosome	PA14_24490	gene	2138292	2141873	+	pelB
test	NC_008463	Chromosome	PA14_24500	gene	2141913	2142431	+	pelC
test	NC_008463	Chromosome	PA14_24510	gene	2142437	2143804	+	pelD
